"ONDERWIJSSECTOR","JAAR","SCHOOLTYPE","RPA_GEBIEDCODE","RANDSTAD","CATEGORIE_SCHOOLOMVANG","CATEGORIE_BESTUUROMVANG","AANTAL_LEERLINGEN","OMVANG_FORMATIE_TOTAAL","OMVANG_FORMATIE_MANAGER","OMVANG_FORMATIE_OP","OMVANG_FORMATIE_LIO","OMVANG_FORMATIE_OOP_OBP","OMVANG_FORMATIE_ONBEKEND","LEERLING_LERAAR_RATIO","OMVANG_FORMATIE_OP_LA","OMVANG_FORMATIE_OP_LB","OMVANG_FORMATIE_OP_LC","OMVANG_FORMATIE_OP_LD","OMVANG_FORMATIE_OP_LE","OMVANG_FORMATIE_OP_OVERIG","AANDEEL_FORMATIE_OP_LA","AANDEEL_FORMATIE_OP_LB","AANDEEL_FORMATIE_OP_LC","AANDEEL_FORMATIE_OP_LD","AANDEEL_FORMATIE_OP_LE","AANDEEL_FORMATIE_OP_OVERIG","STREEFPERCENTAGE_FORMATIE_OP_LA","STREEFPERCENTAGE_FORMATIE_OP_LB","STREEFPERCENTAGE_FORMATIE_OP_LC","STREEFPERCENTAGE_FORMATIE_OP_LD","STREEFPERCENTAGE_FORMATIE_OP_LE","STREEFPERCENTAGE_FORMATIE_OP_OVERIG"
2,2007," ",3,,,,3234,765.2,31.4,471.5,0,262.2,0,6.9,0,463.7,7.8,0,0,0,0,98.3,1.7,0,0,0,,,,,,
2,2008," ",3,,,,3198,778,29.8,481.6,0,266.6,0,6.6,0,475.5,6.1,0,0,0,0,98.7,1.3,0,0,0,,,,,,
2,2009," ",3,,,,3221,810.4,36.9,496.5,0,277,0,6.5,0,480.8,15.7,0,0,0,0,96.8,3.2,0,0,0,,,,,,
2,2010," ",3,,,,3197,811.3,35.6,487.2,0.5,287.9,0,6.6,0.5,469.8,15.9,0,0,1,0.1,96.4,3.3,0,0,0.2,,,,,,
2,2011," ",3,,,,3180,780.7,33.2,461.7,0,285.8,0,6.9,0.3,439.2,22.2,0,0,0,0.1,95.1,4.8,0,0,0,,,,,,
2,2012," ",3,,,,3115,734.7,28.8,436,0,270,0,7.1,0.3,402.4,33.3,0,0,0,0.1,92.3,7.6,0,0,0,,,,,,
2,2013," ",3,,,,3105,714.5,37.9,433.2,0,242.3,1,7.2,0,397.6,35.6,0,0,0,0,91.8,8.2,0,0,0,,,,,,
2,2014," ",3,,,,3058,710.5,38.4,429.4,0,242.7,0,7.1,0,391.6,37.8,0,0,0,0,91.2,8.8,0,0,0,0,86,14,0,0,0
2,2015," ",3,,,,2995,687.6,40.5,402.6,0,244.5,0,7.4,0.8,360.9,41,0,0,0,0.2,89.6,10.2,0,0,0,,,,,,
2,2016," ",3,,,,2996,660.4,40.3,393.8,0,226.3,0,7.6,0.6,356.4,36.7,0,0,0,0.2,90.5,9.3,0,0,0,,,,,,
2,2017," ",3,,,,2979,672.2,34.6,399.6,0,238,0,7.5,0.6,358.5,40.5,0,0,0,0.1,89.7,10.1,0,0,0,,,,,,
2,2006," ",4,,,,4444,906.9,55.4,514.3,0.5,336.7,0,8.6,0,513.7,0.6,0,0,0,0,99.9,0.1,0,0,0,,,,,,
2,2007," ",4,,,,4462,898.7,54.4,507.2,0,337.1,0,8.8,1.2,504.4,1.6,0,0,0,0.2,99.4,0.3,0,0,0,,,,,,
2,2008," ",4,,,,4470,973.6,52.5,542.6,0.5,378.1,0,8.2,0,542.6,0,0,0,0,0,100,0,0,0,0,,,,,,
2,2009," ",4,,,,4395,1002.9,54.6,560.1,3.2,385,0,7.8,0,556.3,3.8,0,0,0,0,99.3,0.7,0,0,0,,,,,,
2,2010," ",4,,,,4328,968.1,50.6,531.8,0.5,385.2,0,8.1,0,522.8,9.1,0,0,0,0,98.3,1.7,0,0,0,,,,,,
2,2011," ",4,,,,4246,896.7,43.1,494.3,0.5,358.7,0,8.6,0.6,468.8,24,0,0,1,0.1,94.8,4.8,0,0,0.2,,,,,,
2,2012," ",4,,,,4149,810.5,39.2,451.6,0,319.7,0,9.2,0.1,419.9,30.6,0,0,1,0,93,6.8,0,0,0.2,,,,,,
2,2013," ",4,,,,4063,801.3,41.3,452.3,0,307.6,0,9,0.9,415.4,35,0,0,1,0.2,91.8,7.7,0,0,0.2,,,,,,
2,2014," ",4,,,,4114,798.5,42.9,450.8,0,304.8,0,9.1,0.5,414.6,34.7,0,0,1,0.1,92,7.7,0,0,0.2,0,86,14,0,0,0
2,2015," ",4,,,,3779,754.6,38.8,430,0,285.8,0,8.8,0,378.8,50.2,0,0,1,0,88.1,11.7,0,0,0.2,,,,,,
2,2016," ",4,,,,3743,758.1,35.4,434.3,0,288.3,0,8.6,0.8,380.4,52.1,0,0,1,0.2,87.6,12,0,0,0.2,,,,,,
2,2017," ",4,,,,3642,735.2,40.4,422.9,0,272,0,8.6,0,374.8,48.1,0,0,0,0,88.6,11.4,0,0,0,,,,,,
2,2006," ",5,,,,1205,231.6,17.2,138.9,0,75.6,0,8.7,0,138.1,0.8,0,0,0,0,99.4,0.6,0,0,0,,,,,,
2,2007," ",5,,,,1178,238,14.8,141.8,0,81.4,0,8.3,0,141.1,0.8,0,0,0,0,99.4,0.6,0,0,0,,,,,,
2,2008," ",5,,,,1161,242.5,17.5,141.6,0,83.4,0,8.2,0.1,140.6,0.8,0,0,0,0.1,99.4,0.6,0,0,0,,,,,,
2,2009," ",5,,,,1148,240,16.8,140.2,0,82.9,0,8.2,0,138.4,1.8,0,0,0,0,98.7,1.3,0,0,0,,,,,,
2,2010," ",5,,,,1152,237.4,15.8,138.1,0,83.5,0,8.3,0.3,133.1,4.7,0,0,0,0.2,96.4,3.4,0,0,0,,,,,,
2,2011," ",5,,,,1153,223.9,16,128.7,0,79.3,0,9,0.3,121.2,7.2,0,0,0,0.2,94.2,5.6,0,0,0,,,,,,
2,2012," ",5,,,,1111,203.9,15,117.2,0,71.7,0,9.5,0.3,107.6,9.3,0,0,0,0.3,91.8,7.9,0,0,0,,,,,,
2,2013," ",5,,,,1051,192.3,12,113.5,0,66.8,0,9.3,0,102.2,11.3,0,0,0,0,90.1,9.9,0,0,0,,,,,,
2,2014," ",5,,,,1043,191.7,9.8,115.6,0,66.3,0,9,0,98.6,17,0,0,0,0,85.3,14.7,0,0,0,0,86,14,0,0,0
2,2015," ",5,,,,967,174.9,11.4,106.6,0,56.8,0,9.1,0,92.3,14.3,0,0,0,0,86.6,13.4,0,0,0,,,,,,
2,2016," ",5,,,,956,180.4,11.4,107.2,0,61.8,0,8.9,0.4,92.8,14,0,0,0,0.4,86.6,13.1,0,0,0,,,,,,
2,2017," ",5,,,,925,178.4,10.3,103,0,65.2,0,9,0.5,89.6,13,0,0,0,0.5,87,12.6,0,0,0,,,,,,
2,2006," ",6,,,,3582,836.3,47.5,490.8,1,296.9,0,7.3,0.8,485.5,4.6,0,0,0,0.2,98.9,0.9,0,0,0,,,,,,
2,2007," ",6,,,,3770,896.5,55.2,520.7,1,319.6,0,7.2,0,507.6,13.1,0,0,0,0,97.5,2.5,0,0,0,,,,,,
2,2008," ",6,,,,3912,994.9,51.9,612,0,331,0,6.4,1.1,596.8,14.1,0,0,0,0.2,97.5,2.3,0,0,0,,,,,,
2,2009," ",6,,,,4167,1074.1,51.2,676.1,3,343.8,0,6.2,3.2,658.7,14.2,0,0,0,0.5,97.4,2.1,0,0,0,,,,,,
2,2010," ",6,,,,4427,1117.9,49.6,692,1,375.3,0,6.4,3.4,677.6,9.7,0,0,1.2,0.5,97.9,1.4,0,0,0.2,,,,,,
2,2011," ",6,,,,4507,1102.6,48.9,685.4,0.5,365.9,1.9,6.6,5.8,653.2,26.5,0,0,0,0.8,95.3,3.9,0,0,0,,,,,,
2,2012," ",6,,,,4619,993.6,48.6,601.5,0,343.5,0,7.7,7.1,561.2,33.1,0,0,0,1.2,93.3,5.5,0,0,0,,,,,,
2,2013," ",6,,,,4472,968.1,49.4,590.4,0,328.3,0,7.6,4.2,547.5,38.7,0,0,0,0.7,92.7,6.6,0,0,0,,,,,,
2,2014," ",6,,,,4066,886.4,39.7,540.6,0,306.1,0,7.5,6.4,495.8,37.9,0,0,0.4,1.2,91.7,7,0,0,0.1,0,86,14,0,0,0
2,2015," ",6,,,,3616,836.7,40.1,498.2,0,298.4,0,7.3,7.2,452.3,38.7,0,0,0,1.5,90.8,7.8,0,0,0,,,,,,
2,2016," ",6,,,,3697,767.9,40.5,441.7,0,285.7,0,8.4,3.7,399,39,0,0,0,0.8,90.3,8.8,0,0,0,,,,,,
2,2017," ",6,,,,3308,642.1,31.9,376,0,234.2,0,8.8,3.1,337.9,34.9,0,0,0,0.8,89.9,9.3,0,0,0,,,,,,
2,2006," ",7,,,,4104,951,60,521.9,0,369.1,0,7.9,0.2,515.3,6.4,0,0,0,0,98.7,1.2,0,0,0,,,,,,
2,2007," ",7,,,,4214,1006.2,61.8,549.7,0.6,394.1,0,7.7,0.2,542.6,6.8,0,0,0,0,98.7,1.2,0,0,0,,,,,,
2,2008," ",7,,,,4382,1056.2,60.9,562.5,0.5,432.3,0,7.8,0.8,557.4,4.3,0,0,0,0.1,99.1,0.8,0,0,0,,,,,,
2,2009," ",7,,,,4514,1089.2,73.1,566.9,0,449.2,0,8,0,559.6,7.3,0,0,0,0,98.7,1.3,0,0,0,,,,,,
2,2010," ",7,,,,4756,1145.6,77.2,597.2,0,471.2,0,8,0,570.9,26.3,0,0,0,0,95.6,4.4,0,0,0,,,,,,
2,2011," ",7,,,,4830,1132.3,71.6,591.1,0,469.6,0,8.2,0,551.7,39.4,0,0,0,0,93.3,6.7,0,0,0,,,,,,
2,2012," ",7,,,,4829,1096.1,69.3,575.6,0,451.1,0,8.4,0.4,530.1,45.1,0,0,0,0.1,92.1,7.8,0,0,0,,,,,,
2,2013," ",7,,,,4741,1078.6,64.3,566.6,0,447.7,0,8.4,2.2,515.1,49.4,0,0,0,0.4,90.9,8.7,0,0,0,,,,,,
2,2014," ",7,,,,4562,1055.2,56.9,555.2,0,443,0,8.2,3.7,503.4,48,0,0,0,0.7,90.7,8.7,0,0,0,0,86,14,0,0,0
2,2015," ",7,,,,4274,1037.5,59.2,531.5,0,446.8,0,8,4,457.5,70,0,0,0,0.8,86.1,13.2,0,0,0,,,,,,
2,2016," ",7,,,,4123,982,57.5,500.7,0,423.8,0,8.2,7.8,412.2,78.8,0,0,1.9,1.6,82.3,15.7,0,0,0.4,,,,,,
2,2017," ",7,,,,3981,869.4,49.9,451.8,0,367.6,0,8.8,8.4,367.2,74.4,0,0,1.9,1.9,81.3,16.5,0,0,0.4,,,,,,
2,2006," ",8,,,,1006,215.2,10.3,132.7,0,72.1,0,7.6,0,132.7,0,0,0,0,0,100,0,0,0,0,,,,,,
2,2007," ",8,,,,1017,220,13.5,129.9,0,76.7,0,7.8,0,129.9,0,0,0,0,0,100,0,0,0,0,,,,,,
2,2008," ",8,,,,1027,226,11.4,134.3,0,80.2,0,7.6,0,134.3,0,0,0,0,0,100,0,0,0,0,,,,,,
2,2009," ",8,,,,1098,254,14.3,146.8,0,92.9,0,7.5,0,146.3,0,0,0,0.5,0,99.7,0,0,0,0.3,,,,,,
2,2010," ",8,,,,1162,257.3,13.4,148,0,95.9,0,7.9,0,144,3.9,0,0,0,0,97.4,2.6,0,0,0,,,,,,
2,2011," ",8,,,,1125,250.7,12.2,146.7,0,91.9,0,7.7,0,139.1,7.6,0,0,0,0,94.8,5.2,0,0,0,,,,,,
2,2012," ",8,,,,1105,251,12.2,147.9,0,90.9,0,7.5,1,138.3,8.6,0,0,0,0.7,93.5,5.8,0,0,0,,,,,,
2,2013," ",8,,,,1069,244,12.2,145.6,0,86.2,0,7.3,1.9,133,10.7,0,0,0,1.3,91.4,7.3,0,0,0,,,,,,
2,2014," ",8,,,,1029,240.3,11.2,141.9,0,87.2,0,7.3,2.5,128.4,11,0,0,0,1.8,90.5,7.8,0,0,0,0,86,14,0,0,0
2,2015," ",8,,,,995,235.5,9.1,139.4,0,87.1,0,7.1,2.5,125.3,11.5,0,0,0,1.8,89.9,8.3,0,0,0,,,,,,
2,2016," ",8,,,,943,212.3,7.8,119.5,2,82.9,0,7.9,2.9,105.9,10.7,0,0,0,2.4,88.6,9,0,0,0,,,,,,
2,2017," ",8,,,,1053,228.5,7.4,136.9,2,82.2,0,7.7,0.9,117.6,18.4,0,0,0,0.7,85.9,13.4,0,0,0,,,,,,
2,2006," ",9,,,,3496,768.8,51.3,477.6,1.4,238.5,0,7.3,0,458.6,17.7,0,0,1.3,0,96,3.7,0,0,0.3,,,,,,
2,2007," ",9,,,,3555,792.4,46.2,494,1.9,250.4,0,7.2,0,477,15.6,0,0,1.3,0,96.6,3.2,0,0,0.3,,,,,,
2,2008," ",9,,,,3519,823.9,48.4,515.2,0.9,259.4,0,6.8,1,501.6,12.6,0,0,0,0.2,97.4,2.5,0,0,0,,,,,,
2,2009," ",9,,,,3491,806.9,41.6,489.1,0,276.2,0,7.1,0.7,481.8,6.6,0,0,0,0.1,98.5,1.4,0,0,0,,,,,,
2,2010," ",9,,,,3404,800,40,490.5,0.5,268.8,0.2,6.9,1.7,468.4,20.4,0,0,0,0.3,95.5,4.2,0,0,0,,,,,,
2,2011," ",9,,,,3364,736.3,37.3,462.6,0,236.4,0,7.3,1.6,429.8,31.2,0,0,0,0.4,92.9,6.7,0,0,0,,,,,,
2,2012," ",9,,,,3228,731.2,35.3,467.3,0,228.7,0,6.9,1.6,426.1,39.5,0,0,0,0.4,91.2,8.5,0,0,0,,,,,,
2,2013," ",9,,,,2902,661.8,28.3,422.2,0,211.3,0,6.9,0.9,378.8,42.5,0,0,0,0.2,89.7,10.1,0,0,0,,,,,,
2,2014," ",9,,,,3386,702,27,451.5,0,223.5,0,7.5,0.9,405.5,45,0,0,0,0.2,89.8,10,0,0,0,0,86,14,0,0,0
2,2015," ",9,,,,3094,659.7,27.1,422,0,210.6,0,7.3,0,376.6,44.6,0,0,0.9,0,89.2,10.6,0,0,0.2,,,,,,
2,2016," ",9,,,,2536,589.6,18.4,351.9,0,219.3,0,7.2,0.2,304.9,45.2,0,0,1.6,0.1,86.6,12.9,0,0,0.5,,,,,,
2,2017," ",9,,,,2576,585.3,19.4,335.6,0,230.2,0,7.7,0.2,295.2,39.3,0,0,0.9,0.1,88,11.7,0,0,0.3,,,,,,
2,2006," ",10,,,,1608,325.9,22.4,201.9,0,101.7,0,8,0,199.9,2,0,0,0,0,99,1,0,0,0,,,,,,
2,2007," ",10,,,,1591,346.6,20.3,218.3,0,108,0,7.3,0,215.2,3.1,0,0,0,0,98.6,1.4,0,0,0,,,,,,
2,2008," ",10,,,,1541,348.1,15.5,222.6,0,110,0,6.9,0,217.5,5,0,0,0,0,97.7,2.3,0,0,0,,,,,,
2,2009," ",10,,,,1624,369,17.7,237.8,0,113.5,0,6.8,0.4,226.3,11.1,0,0,0,0.2,95.2,4.7,0,0,0,,,,,,
2,2010," ",10,,,,1613,361.6,17.7,228.1,0,115.9,0,7.1,0.4,213.3,14.4,0,0,0,0.2,93.5,6.3,0,0,0,,,,,,
2,2011," ",10,,,,1649,343.4,16.6,217,0,109.8,0,7.6,0.4,194.5,22.1,0,0,0,0.2,89.6,10.2,0,0,0,,,,,,
2,2012," ",10,,,,1648,334.3,13.9,212.8,0,107.6,0,7.7,0.4,184.5,26,0,0,2,0.2,86.7,12.2,0,0,0.9,,,,,,
2,2013," ",10,,,,1410,284.5,11.8,189.1,0,83.5,0,7.5,1.3,164.3,20.6,0,0,2.9,0.7,86.9,10.9,0,0,1.5,,,,,,
2,2014," ",10,,,,1590,325.8,14,207.8,0,103.9,0,7.7,1.3,180.3,23.2,0,0,3,0.6,86.8,11.2,0,0,1.4,0,86,14,0,0,0
2,2015," ",10,,,,1518,323.4,16.8,196.6,0,110.1,0,7.7,0.9,172.7,20,0,0,3,0.5,87.9,10.2,0,0,1.5,,,,,,
2,2016," ",10,,,,1448,302.9,14.6,182.9,0,105.4,0,7.9,0.7,159,21.2,0,0,2,0.4,86.9,11.6,0,0,1.1,,,,,,
2,2017," ",10,,,,1426,310.7,14.6,178.9,0.6,116.6,0,8,0.7,156.5,20.7,0,0,1,0.4,87.5,11.6,0,0,0.6,,,,,,
2,2006," ",11,,,,3201,827.5,39.5,476.8,0,311.2,0,6.7,0,454.9,20.8,0,0,1,0,95.4,4.4,0,0,0.2,,,,,,
2,2007," ",11,,,,3278,879.6,38.9,505.1,1,334.6,0,6.5,0,484.6,19.5,0,0,1,0,95.9,3.9,0,0,0.2,,,,,,
2,2008," ",11,,,,3349,904.3,37.5,530.4,0,336.4,0,6.3,9.2,496.6,22.7,0,0,2,1.7,93.6,4.3,0,0,0.4,,,,,,
2,2009," ",11,,,,3429,934.8,39.2,551.1,0,344.5,0,6.2,9,518.6,23.5,0,0,0,1.6,94.1,4.3,0,0,0,,,,,,
2,2010," ",11,,,,3484,941.8,40.4,553.7,0,347.7,0,6.3,8.4,518.9,26.3,0,0,0,1.5,93.7,4.8,0,0,0,,,,,,
2,2011," ",11,,,,3460,910.4,36.8,546,0,327.6,0,6.3,5.6,492.2,48.2,0,0,0,1,90.1,8.8,0,0,0,,,,,,
2,2012," ",11,,,,3496,836.8,32.1,507.7,0,297,0,6.9,4.7,454.1,48.9,0,0,0,0.9,89.4,9.6,0,0,0,,,,,,
2,2013," ",11,,,,2447,473.5,18.3,310.3,0,144.9,0,7.9,1,273.6,35.7,0,0,0,0.3,88.2,11.5,0,0,0,,,,,,
2,2014," ",11,,,,3432,830.6,26.3,509.1,0,295.3,0,6.7,1,440.3,67.8,0,0,0,0.2,86.5,13.3,0,0,0,0,86,14,0,0,0
2,2015," ",11,,,,3190,807.1,25.8,494.1,0,287.1,0,6.5,1,424.1,69,0,0,0,0.2,85.8,14,0,0,0,,,,,,
2,2016," ",11,,,,3119,790.8,21.8,486.1,0,282.9,0,6.4,1,406.8,78.3,0,0,0,0.2,83.7,16.1,0,0,0,,,,,,
2,2017," ",11,,,,3148,784.4,21.6,479.5,0,283.2,0,6.6,2.6,393.9,83,0,0,0,0.5,82.2,17.3,0,0,0,,,,,,
2,2006," ",12,,,,2375,558.9,31.3,349.1,0,178.5,0,6.8,0,338.5,10.7,0,0,0,0,96.9,3.1,0,0,0,,,,,,
2,2007," ",12,,,,2464,543.3,29.9,345.2,0,168.2,0,7.1,0,336.1,9.1,0,0,0,0,97.4,2.6,0,0,0,,,,,,
2,2008," ",12,,,,2512,580.4,36.3,367.5,0.2,176.4,0,6.8,0,357.1,10.3,0,0,0,0,97.2,2.8,0,0,0,,,,,,
2,2009," ",12,,,,2622,624.3,36.1,395.9,0,192.3,0,6.6,0,382.2,13.7,0,0,0,0,96.5,3.5,0,0,0,,,,,,
2,2010," ",12,,,,2757,663.3,36.1,427.1,0,200.1,0,6.5,0,407.7,19.4,0,0,0,0,95.5,4.5,0,0,0,,,,,,
2,2011," ",12,,,,2754,669.1,38.6,419.1,0,210.5,1,6.6,0,391.1,27.7,0,0,0.3,0,93.3,6.6,0,0,0.1,,,,,,
2,2012," ",12,,,,2766,601.7,30.8,385.8,0,185.1,0,7.2,0,356.4,29.4,0,0,0,0,92.4,7.6,0,0,0,,,,,,
2,2013," ",12,,,,2271,523.8,30.3,358.2,0,135.2,0,6.3,1,329.1,28.1,0,0,0,0.3,91.9,7.9,0,0,0,,,,,,
2,2014," ",12,,,,2666,628.6,35.2,404.4,0,189,0,6.6,1.6,362.8,40,0,0,0,0.4,89.7,9.9,0,0,0,0,86,14,0,0,0
2,2015," ",12,,,,2524,600.4,31.6,379.7,0,189.1,0,6.6,2.6,334.2,42.8,0,0,0,0.7,88,11.3,0,0,0,,,,,,
2,2016," ",12,,,,2481,580.2,29,360,0,189.2,2,6.9,2.6,310.1,47.4,0,0,0,0.7,86.1,13.2,0,0,0,,,,,,
2,2017," ",12,,,,2478,567.2,33,349.6,0,184.6,0,7.1,2.6,303.1,43.9,0,0,0,0.7,86.7,12.6,0,0,0,,,,,,
2,2006," ",13,,,,2011,589.7,29.6,325.1,0,235,0,6.2,0,314.9,10.2,0,0,0,0,96.9,3.1,0,0,0,,,,,,
2,2007," ",13,,,,2124,622.3,29.5,352.3,0,240.6,0,6,0,336.8,15.5,0,0,0,0,95.6,4.4,0,0,0,,,,,,
2,2008," ",13,,,,2547,722,41.9,413.1,0,267,0,6.2,0.6,403.3,9.2,0,0,0,0.1,97.6,2.2,0,0,0,,,,,,
2,2009," ",13,,,,2712,786.8,45.2,453,0,288.6,0,6,0,438.2,14.8,0,0,0,0,96.7,3.3,0,0,0,,,,,,
2,2010," ",13,,,,2748,772,46.5,435.1,0,290.4,0,6.3,0.6,416,16.5,0,0,2,0.1,95.6,3.8,0,0,0.5,,,,,,
2,2011," ",13,,,,2732,730.1,44.6,412.2,0,273.3,0,6.6,0.6,385.8,24.8,0,0,1,0.1,93.6,6,0,0,0.2,,,,,,
2,2012," ",13,,,,2778,731.2,42.5,415.1,0,273.6,0,6.7,1.1,380.1,33,0,0,1,0.3,91.6,7.9,0,0,0.2,,,,,,
2,2013," ",13,,,,2766,693.3,37.6,393.3,0,262.4,0,7,1.5,355.2,35.6,0,0,1,0.4,90.3,9,0,0,0.3,,,,,,
2,2014," ",13,,,,2763,700.3,36.2,391.8,0,272.3,0,7.1,0.3,344.6,45.8,0,0,1,0.1,88,11.7,0,0,0.3,0,86,14,0,0,0
2,2015," ",13,,,,2642,669.8,35.8,367.3,0,266.7,0,7.2,0,317.4,49,0,0,1,0,86.4,13.3,0,0,0.3,,,,,,
2,2016," ",13,,,,2522,655.5,24.5,357,0,274,0,7.1,5.8,303.1,48.1,0,0,0,1.6,84.9,13.5,0,0,0,,,,,,
2,2017," ",13,,,,2280,542.6,21.8,298.6,0,222.1,0,7.6,5.8,256.5,35.8,0,0,0.6,1.9,85.9,12,0,0,0.2,,,,,,
2,2006," ",14,,,,1026,189.3,12.8,122.2,0,54.4,0,8.4,0,121.3,0.9,0,0,0,0,99.3,0.7,0,0,0,,,,,,
2,2007," ",14,,,,983,187,12.3,119.2,0,55.5,0,8.2,0,114.5,4.8,0,0,0,0,96,4,0,0,0,,,,,,
2,2008," ",14,,,,968,186.5,11.3,123.2,0,52,0,7.9,0,118.4,4.7,0,0,0,0,96.2,3.8,0,0,0,,,,,,
2,2009," ",14,,,,880,179.8,11,115.8,0,53,0,7.6,0,112.1,3.6,0,0,0,0,96.9,3.1,0,0,0,,,,,,
2,2010," ",14,,,,891,181.9,10.8,117,0,54.2,0,7.6,0,106.3,10.7,0,0,0,0,90.9,9.1,0,0,0,,,,,,
2,2011," ",14,,,,851,173.5,9.8,110.9,0,52.8,0,7.7,0,98.4,12.5,0,0,0,0,88.8,11.2,0,0,0,,,,,,
2,2012," ",14,,,,861,166,9.1,105.1,0,51.7,0,8.2,0,91.9,13.2,0,0,0,0,87.4,12.6,0,0,0,,,,,,
2,2013," ",14,,,,808,163.5,9.1,103.2,0,51.1,0,7.8,0,90,13.2,0,0,0,0,87.2,12.8,0,0,0,,,,,,
2,2014," ",14,,,,781,148.5,8.6,93.7,0,46.3,0,8.3,0,79.6,14.1,0,0,0,0,85,15,0,0,0,0,86,14,0,0,0
2,2015," ",14,,,,719,149.9,7.1,94.4,0,48.5,0,7.6,0,77.6,16.8,0,0,0,0,82.2,17.8,0,0,0,,,,,,
2,2016," ",14,,,,746,154.3,6.9,96.2,0,51.2,0,7.8,0,80.7,15.5,0,0,0,0,83.9,16.1,0,0,0,,,,,,
2,2017," ",14,,,,591,119.6,3.6,75.9,0,40,0,7.8,0,60.1,15.8,0,0,0,0,79.2,20.8,0,0,0,,,,,,
2,2006," ",15,,,,1623,386.1,27.2,217.9,0,141,0,7.4,0,216.9,1,0,0,0,0,99.5,0.5,0,0,0,,,,,,
2,2007," ",15,,,,1627,426,31.5,230,0,164.5,0,7.1,0,228,2,0,0,0,0,99.1,0.9,0,0,0,,,,,,
2,2008," ",15,,,,1791,484.5,34,244.7,0,205.8,0,7.3,0.6,241,3.1,0,0,0,0.3,98.5,1.3,0,0,0,,,,,,
2,2009," ",15,,,,1901,503.9,30.6,260.2,0,213.2,0,7.3,0,255.1,5.1,0,0,0,0,98,2,0,0,0,,,,,,
2,2010," ",15,,,,1991,465.2,29.3,237.4,0,198.6,0,8.4,0.1,231.3,6,0,0,0,0,97.4,2.5,0,0,0,,,,,,
2,2011," ",15,,,,2145,479.1,30.8,248.6,0,199.7,0,8.6,0,243.6,5,0,0,0,0,98,2,0,0,0,,,,,,
2,2012," ",15,,,,2182,472.6,28.9,250.5,0,193.3,0,8.7,0,237.1,13.4,0,0,0,0,94.6,5.4,0,0,0,,,,,,
2,2013," ",15,,,,2198,476.3,27,254.8,0,194.5,0,8.6,0,238.4,16.4,0,0,0,0,93.6,6.4,0,0,0,,,,,,
2,2014," ",15,,,,2124,472.2,27,260.8,0,184.5,0,8.1,0,241.1,19.6,0,0,0,0,92.5,7.5,0,0,0,0,86,14,0,0,0
2,2015," ",15,,,,2012,437.8,25.6,245.8,0,166.4,0,8.2,0.5,225.7,19.6,0,0,0,0.2,91.8,8,0,0,0,,,,,,
2,2016," ",15,,,,2003,428.9,23.3,246.7,0,158.9,0,8.1,1.4,226.7,18.6,0,0,0,0.6,91.9,7.5,0,0,0,,,,,,
2,2017," ",15,,,,2054,418.9,22.5,236.9,0,159.5,0,8.7,0,218.7,18.2,0,0,0,0,92.3,7.7,0,0,0,,,,,,
2,2006," ",16,,,,1489,395.6,19.4,226.5,1,148.7,0,6.6,0,217.7,8.8,0,0,0,0,96.1,3.9,0,0,0,,,,,,
2,2007," ",16,,,,1520,419.6,18.4,238.8,0.4,162,0,6.4,0,229.1,9.7,0,0,0,0,95.9,4.1,0,0,0,,,,,,
2,2008," ",16,,,,1524,430.6,14,247.1,1,168.5,0,6.2,0,235.5,11.5,0,0,0,0,95.3,4.7,0,0,0,,,,,,
2,2009," ",16,,,,1428,448.8,15.4,256.4,0,176.9,0,5.6,0.5,245.1,10.9,0,0,0,0.2,95.6,4.2,0,0,0,,,,,,
2,2010," ",16,,,,1460,419.2,17.6,239.1,0,162.5,0,6.1,0.5,229.1,9.5,0,0,0,0.2,95.8,4,0,0,0,,,,,,
2,2011," ",16,,,,1420,401.2,17.6,229.8,0,153.8,0,6.2,0,212.6,17.2,0,0,0,0,92.5,7.5,0,0,0,,,,,,
2,2012," ",16,,,,1354,380.7,19.5,214.1,0,147.1,0,6.3,0,194.8,19.3,0,0,0,0,91,9,0,0,0,,,,,,
2,2013," ",16,,,,1334,378.9,19.2,212.5,0,147.1,0,6.3,0,182.8,29.8,0,0,0,0,86,14,0,0,0,,,,,,
2,2014," ",16,,,,1335,361.8,15.9,202.2,0,143.8,0,6.6,0.5,174.8,26.9,0,0,0,0.2,86.5,13.3,0,0,0,0,86,14,0,0,0
2,2015," ",16,,,,1265,347.5,16.4,193.8,0,137.2,0,6.5,0.7,170.2,22.9,0,0,0,0.3,87.8,11.8,0,0,0,,,,,,
2,2016," ",16,,,,1302,355.1,18.3,196.1,0,140.7,0,6.6,1.1,169.3,24.7,0,0,1,0.6,86.3,12.6,0,0,0.5,,,,,,
2,2017," ",16,,,,1406,356.6,15.8,194.7,0,146.1,0,7.2,0.6,167.7,25.3,0,0,1,0.3,86.2,13,0,0,0.5,,,,,,
2,2006," ",17,,,,4516,1177.7,76.9,725.3,0,375.5,0,6.2,0.5,698.6,25,0,0,1.2,0.1,96.3,3.4,0,0,0.2,,,,,,
2,2007," ",17,,,,4571,1248.5,80.7,765.5,0,402.3,0,6,0,739,25.1,0,0,1.4,0,96.5,3.3,0,0,0.2,,,,,,
2,2008," ",17,,,,4612,1269.4,81,775.9,0,412.5,0,5.9,0,755.5,19.1,0,0,1.2,0,97.4,2.5,0,0,0.2,,,,,,
